Employee_ID,Job_Title,Department,Role_Level,Employee_Persona,Hire_Date,Tenure_Years,Experience_Years,Domain_Expertise_Years,Salary_INR,Salary_to_Experience_Ratio,Performance_Rating_Current,Perf_Hist_1,Perf_Hist_2,Perf_Hist_3,Perf_Trend_Slope,Recent_Performance_Delta,Performance_Volatility,Weekly_Workload_Hours,Workload_to_Capacity_Ratio,Active_Task_Count,Completed_Tasks_30d,Task_Completion_Rate,Task_Overdue_Count,Overtime_Hours_30d,After_Hours_Activity_Hours,Avg_Daily_Meeting_Hours,Task_Switch_Frequency,Focus_Time_Ratio,Avg_Response_Time_Hours,Current_Day_of_Week,Days_Until_Deadline,Is_Quarter_End,Project_Phase,Days_Since_Vacation,Leave_Days_3m,Self_Reported_Stress,Sentiment_Score,Language_Tone_Stress_Index,Physio_Proxy_HRV,Survey_Wellbeing_Score,Skill_Role_Match_Score,Learning_Capacity_Score,Capacity_Score,Team_Size,Direct_Reports_Count,Collaboration_Intensity_Score,Manager_Support_Score,Communication_Frequency_Score,Incoming_Task_Complexity,Incoming_Task_Complexity_Score,Incoming_Task_Estimated_Hours,Incoming_Task_Skill_Match,Incoming_Task_Urgency,Incoming_Task_Urgency_Score,CLI_v2,Risk_Category,Delta_if_Assign,Delta_no_Assign,Recommendation,Attrition_Label
EMP209281,Staff Engineer,Engineering,Lead,Struggling,2010-07-28,15.29,21.0,13.09,3564514,0.001,2.69,3.03,2.63,2.69,-0.17,0.06,0.176,53.74,1.706,8,19,0.679,1,50.5,0.0,0.47,13,0.886,7.16,1,14,0,Development,51,11,5.0,-0.458,1.0,53.69,38.3,1.0,0.412,0.7,15,0,0.802,0.573,0.381,Medium,0.5,13.1,0.877,Medium,0.5,0.479,Medium,-1.8,-0.108,DoNotAssign,1
EMP209282,HR Associate,HR,Mid,Balanced,2023-01-01,2.86,5.0,4.31,1146721,0.001,2.58,2.36,2.3,2.58,0.11,0.28,0.12,33.08,0.735,4,14,0.737,2,0.0,3.02,1.04,11,0.928,3.61,1,3,0,Development,96,1,3.86,0.077,0.603,64.54,63.13,0.386,0.739,1.0,7,0,0.474,0.721,0.302,High,0.75,21.07,0.347,Medium,0.5,0.314,Medium,-0.751,-0.147,AssignWithSupport,0
EMP209283,Software Engineer II,Engineering,Junior,Balanced,2005-04-08,20.59,20.59,15.29,1378144,0.0,2.05,2.11,2.18,2.05,-0.03,-0.13,0.053,22.6,0.502,2,0,0.0,2,0.0,5.33,0.39,5,0.926,2.12,1,30,0,Deployment,10,5,3.58,0.313,0.631,83.21,74.65,1.0,0.425,1.0,5,0,0.369,0.655,0.143,High,0.75,22.16,0.956,Medium,0.5,0.246,Low,-0.535,-0.095,AssignWithSupport,1
EMP209284,Business Analyst,Finance,Senior,Balanced,2008-10-14,17.07,20.0,15.7,1669881,0.0,1.66,2.15,2.02,1.66,-0.245,-0.36,0.207,78.19,1.738,13,24,0.632,3,120.0,7.85,0.5,16,0.771,5.74,2,14,0,Testing,117,1,4.48,-0.038,0.998,63.84,32.73,1.0,0.504,1.0,15,0,1.0,0.474,0.507,Medium,0.5,16.94,1.0,Medium,0.5,0.511,Medium,-1.8,-0.015,DoNotAssign,0
EMP209285,Director of Engineering,Engineering,Mid,Workaholic,2017-09-23,8.13,9.0,7.65,1732679,0.001,4.01,4.18,4.3,4.01,-0.085,-0.29,0.119,37.02,0.748,4,19,0.792,0,8.9,13.56,1.98,7,0.939,1.94,1,14,0,Deployment,63,1,3.85,0.501,0.652,74.15,51.76,1.0,0.914,1.1,3,2,0.321,0.84,0.68,Low,0.25,15.13,1.0,Urgent,1.0,0.279,Low,-0.548,-0.0,AssignWithSupport,0
EMP209286,Director of Engineering,Engineering,Mid,Balanced,2022-01-16,3.82,3.82,3.82,1610426,0.002,4.51,4.58,4.3,4.51,-0.035,0.21,0.119,36.42,0.809,6,15,0.682,1,0.0,2.36,2.8,9,0.928,2.31,0,30,0,Development,150,1,3.44,0.384,0.509,68.51,64.73,0.889,1.0,1.0,10,2,1.0,0.501,0.743,High,0.75,18.53,0.756,Low,0.25,0.263,Low,-0.484,-0.0,Assign,0
EMP209287,C-Level Executive,Executive,Senior,Sensitive,2012-06-22,13.39,16.0,12.7,1510561,0.0,3.98,3.74,3.82,3.98,0.12,0.16,0.1,26.63,0.696,6,17,0.708,0,12.4,3.41,3.07,8,0.729,2.19,2,14,0,Deployment,124,1,5.0,0.256,0.955,47.55,53.56,1.0,0.803,0.85,10,4,0.988,0.654,1.0,Medium,0.5,18.69,0.748,Low,0.25,0.328,Medium,-0.891,-0.014,AssignWithSupport,1
EMP209288,Software Engineer I,Engineering,Junior,Struggling,2018-08-18,7.23,11.0,6.63,1221308,0.0,2.26,2.23,1.93,2.26,0.015,0.33,0.149,20.0,0.635,4,9,0.643,1,0.0,0.0,2.26,6,0.729,5.14,2,7,0,Planning,26,1,5.0,-0.103,1.0,30.87,40.1,0.603,0.764,0.7,5,0,0.585,0.316,0.593,Low,0.25,7.19,0.249,Medium,0.5,0.343,Medium,-0.769,-0.111,AssignWithSupport,1
EMP209289,UX Designer,Other,Junior,Balanced,2016-08-15,9.24,15.0,13.1,768837,0.0,4.28,3.92,4.3,4.28,0.18,-0.02,0.175,27.32,0.607,5,9,0.6,0,0.0,0.0,0.97,11,0.95,2.99,3,7,0,Testing,135,2,3.22,0.509,0.47,90.25,89.63,1.0,0.64,1.0,7,0,0.482,0.537,0.281,Low,0.25,13.49,1.0,Low,0.25,0.219,Low,-0.428,-0.072,Assign,0
EMP209290,Research Scientist,R&D,Mid,Balanced,2006-05-07,19.51,26.0,16.52,1267306,0.0,3.59,3.71,3.56,3.59,-0.06,0.03,0.065,54.16,1.204,7,11,0.579,3,35.8,2.72,1.8,11,0.861,4.57,2,30,0,Development,7,1,4.59,-0.066,0.88,56.68,41.99,1.0,0.615,1.0,5,0,0.631,0.752,0.6,Medium,0.5,12.94,0.925,Medium,0.5,0.414,Medium,-0.977,-0.09,AssignWithSupport,1
EMP209291,Staff Engineer,Engineering,Mid,Struggling,2017-12-20,7.89,12.0,8.93,1918652,0.001,3.72,3.68,3.8,3.72,0.02,-0.08,0.05,64.73,2.055,11,30,0.714,2,80.4,13.53,0.68,14,0.938,6.78,4,14,0,Development,23,0,5.0,-0.4,1.0,48.23,35.3,0.965,0.56,0.7,5,0,0.409,0.389,0.295,Medium,0.5,15.54,1.0,Urgent,1.0,0.559,High,-1.8,-0.084,DoNotAssign,0
EMP209292,Senior Software Engineer,Engineering,Mid,Workaholic,2021-12-23,3.88,9.0,5.55,1385638,0.001,1.9,1.87,2.08,1.9,0.015,-0.18,0.093,45.61,0.922,10,15,0.577,2,24.4,7.46,0.71,15,0.789,4.8,0,30,0,Development,94,1,4.16,-0.31,1.0,47.13,41.03,0.777,0.71,1.1,10,0,0.656,0.575,0.1,Medium,0.5,13.81,0.625,Low,0.25,0.414,Medium,-1.076,-0.062,DoNotAssign,0
EMP209293,Senior Product Manager,Other,Mid,Workaholic,2025-09-13,0.16,0.16,0.16,1893511,0.047,3.76,2.92,3.56,3.76,0.42,0.2,0.358,33.69,0.681,7,17,0.68,0,0.0,0.29,2.65,15,0.867,3.03,0,30,0,Testing,25,1,3.74,0.631,0.634,80.49,61.84,0.565,1.0,1.1,10,2,0.969,0.601,0.8,Medium,0.5,10.48,0.704,Medium,0.5,0.266,Low,-0.563,-0.107,AssignWithSupport,0
EMP209294,HR Associate,HR,Lead,Struggling,2005-08-14,20.24,27.0,16.63,3566581,0.0,4.73,4.67,5.0,4.73,0.03,-0.27,0.144,75.22,2.388,9,24,0.706,1,109.9,9.89,0.65,9,0.95,8.87,3,14,1,Development,52,0,4.47,-0.141,1.0,56.34,34.83,1.0,0.763,0.7,3,0,0.203,0.591,0.291,Medium,0.5,15.58,1.0,High,0.75,0.519,Medium,-1.8,-0.068,DoNotAssign,1
EMP209295,Site Reliability Engineer,Engineering,Senior,Sensitive,2018-10-08,7.09,13.0,6.68,1538203,0.0,3.41,3.43,3.43,3.41,-0.01,-0.02,0.009,54.25,1.418,6,17,0.708,0,52.1,9.37,2.36,9,0.887,5.19,0,7,0,Planning,26,0,4.82,-0.069,0.937,60.91,29.9,1.0,0.626,0.85,7,0,0.717,0.738,0.436,Low,0.25,10.03,1.0,High,0.75,0.42,Medium,-1.504,-0.034,DoNotAssign,1
EMP209296,Sales Executive,Sales,Senior,Balanced,2013-08-25,12.21,14.0,13.89,2720245,0.001,4.77,4.49,4.68,4.77,0.14,0.09,0.117,49.18,1.093,6,19,0.731,2,33.4,3.25,1.6,12,0.95,8.48,3,3,0,Deployment,174,4,3.63,0.115,0.839,57.04,66.72,1.0,0.658,1.0,10,0,0.928,0.618,0.443,Medium,0.5,10.42,0.953,Medium,0.5,0.356,Medium,-0.957,-0.024,AssignWithSupport,0
EMP209297,Sales Executive,Sales,Senior,Balanced,2005-03-16,20.65,25.0,20.71,3178123,0.0,3.32,2.92,3.34,3.32,0.2,-0.02,0.193,44.84,0.996,7,16,0.667,1,15.6,8.78,1.33,12,0.926,3.59,4,14,0,Development,30,5,4.29,-0.201,0.742,50.33,58.86,1.0,0.338,1.0,5,0,0.543,0.704,0.34,High,0.75,18.55,1.0,Medium,0.5,0.379,Medium,-0.857,-0.065,AssignWithSupport,0
EMP209298,Senior Data Scientist,DataScience,Lead,Balanced,2017-10-25,8.04,12.0,7.33,8878231,0.003,2.41,2.63,2.36,2.41,-0.11,0.05,0.117,85.86,1.908,11,13,0.52,2,120.0,11.61,0.87,15,0.896,10.860100000000001,3,3,0,Deployment,10,1,4.62,-0.278,1.0,58.59,29.99,0.848,0.702,1.0,7,0,0.659,0.521,0.366,High,0.75,18.97,0.817,High,0.75,0.55,Medium,-1.8,-0.104,DoNotAssign,1
EMP209299,DevOps Engineer,Engineering,Junior,Workaholic,2007-07-22,18.31,24.0,16.89,783711,0.0,2.77,3.14,2.85,2.77,-0.185,-0.08,0.159,33.57,0.678,7,15,0.652,0,6.5,4.19,0.85,13,0.905,2.3,3,3,1,Development,83,1,4.29,-0.077,0.568,71.32,48.12,1.0,0.232,1.1,5,0,0.244,0.795,0.327,Low,0.25,7.67,0.968,Medium,0.5,0.32,Medium,-0.567,-0.083,AssignWithSupport,0
EMP209300,Product Manager,Other,Junior,Balanced,2012-11-23,12.96,15.0,10.84,931889,0.0,4.27,3.93,3.49,4.27,0.17,0.78,0.319,22.48,0.5,5,15,0.714,2,0.0,0.0,1.51,12,0.95,7.18,4,30,0,Planning,13,2,1.88,0.311,0.408,79.64,78.63,1.0,0.685,1.0,5,4,0.572,0.871,0.533,High,0.75,20.66,0.987,Medium,0.5,0.211,Low,-0.451,-0.0,Assign,0
EMP209301,HR Associate,HR,Mid,Balanced,2010-06-15,15.41,16.0,13.53,2127877,0.0,2.92,3.27,2.8,2.92,-0.175,0.12,0.199,20.69,0.46,4,6,0.545,1,0.0,0.0,1.84,7,0.937,3.19,3,3,0,Deployment,48,2,3.22,0.197,0.47,72.15,82.95,1.0,0.971,1.0,7,0,0.598,0.545,0.503,Medium,0.5,12.11,1.0,Medium,0.5,0.218,Low,-0.353,-0.048,Assign,1
EMP209302,Marketing Manager,Marketing,Senior,Struggling,2012-07-14,13.33,15.0,14.07,1052087,0.0,2.5,2.53,2.86,2.5,-0.015,-0.36,0.163,61.57,1.955,8,5,0.357,3,67.1,7.93,1.36,12,0.865,6.25,0,1,0,Testing,65,1,4.63,-0.517,1.0,58.57,44.66,1.0,0.632,0.7,7,3,0.527,0.633,0.6,Low,0.25,6.6,0.87,Medium,0.5,0.534,Medium,-1.8,-0.122,DoNotAssign,1
EMP209303,Senior Data Scientist,DataScience,Mid,Sensitive,2015-04-12,10.58,15.0,9.13,1686003,0.0,2.28,2.16,2.26,2.28,0.06,0.02,0.052,45.29,1.184,9,23,0.697,1,19.3,1.36,1.38,12,0.829,3.42,2,3,0,Testing,221,2,4.85,0.068,1.0,63.93,43.85,1.0,0.675,0.85,15,0,0.893,0.552,0.477,Low,0.25,20.28,1.0,Medium,0.5,0.397,Medium,-1.221,-0.11,DoNotAssign,0
EMP209304,Senior Product Manager,Other,Mid,Balanced,2012-06-29,13.37,13.37,13.37,1200895,0.0,2.69,2.86,3.02,2.69,-0.085,-0.33,0.135,47.24,1.05,9,12,0.545,1,16.4,2.9,1.58,12,0.779,4.08,3,1,0,Development,17,2,4.0,-0.445,0.922,53.78,38.35,1.0,0.84,1.0,5,8,0.592,0.596,0.645,Critical,1.0,27.32,0.754,Medium,0.5,0.387,Medium,-0.93,-0.183,AssignWithSupport,0
EMP209305,Operations Manager,Operations,Junior,Balanced,2016-07-12,9.33,9.33,9.33,664139,0.0,4.01,3.53,3.8,4.01,0.24,0.21,0.196,77.39,1.72,12,44,0.772,3,104.5,13.77,3.14,15,0.881,4.7,1,30,0,Testing,137,2,5.0,0.074,0.999,68.44,26.65,1.0,1.0,1.0,5,9,0.836,0.602,1.0,Low,0.25,27.16,1.0,Medium,0.5,0.521,Medium,-1.8,-0.151,DoNotAssign,0
EMP209306,Staff Engineer,Engineering,Junior,Balanced,2009-12-24,15.88,21.0,16.24,1855784,0.0,2.71,2.83,2.58,2.71,-0.06,0.13,0.102,20.0,0.444,5,8,0.571,3,0.0,0.0,0.87,14,0.824,4.81,3,14,0,Testing,55,2,3.24,0.412,0.56,85.98,70.38,1.0,0.684,1.0,5,0,0.177,0.737,0.326,Low,0.25,8.92,0.948,Medium,0.5,0.279,Low,-0.591,-0.167,AssignWithSupport,0
EMP209307,Senior Data Scientist,DataScience,Mid,Sensitive,2018-04-03,7.61,11.0,9.95,1520251,0.0,2.35,2.16,2.4,2.35,0.095,-0.05,0.103,24.1,0.63,4,11,0.688,2,4.8,1.68,0.61,5,0.856,3.54,1,1,1,Development,134,1,4.65,0.323,0.93,57.81,40.77,0.884,0.796,0.85,3,0,0.445,0.51,0.183,High,0.75,25.15,0.906,Medium,0.5,0.3,Low,-0.791,-0.028,AssignWithSupport,1
EMP209308,Senior Product Manager,Other,Junior,Struggling,2022-10-22,3.05,6.0,6.0,929320,0.001,4.1,3.6,3.87,4.1,0.25,0.23,0.204,20.0,0.635,6,20,0.741,0,21.7,2.68,3.65,12,0.788,1.88,1,14,0,Development,23,3,4.51,-0.091,1.0,54.36,35.99,0.768,1.0,0.7,5,5,0.803,0.663,1.0,Medium,0.5,15.37,0.819,Medium,0.5,0.329,Medium,-1.264,-0.014,DoNotAssign,1
EMP209309,Staff Engineer,Engineering,Junior,Balanced,2009-09-03,16.19,16.19,15.77,1851705,0.0,3.6,3.47,3.22,3.6,0.065,0.38,0.158,36.62,0.814,4,4,0.444,0,0.0,3.53,0.9,5,0.95,2.34,4,14,0,Deployment,17,2,3.58,0.244,0.508,82.85,72.13,1.0,0.874,1.0,5,0,0.242,0.668,0.386,Medium,0.5,16.7,1.0,High,0.75,0.248,Low,-0.512,-0.051,AssignWithSupport,0
EMP209310,Senior Product Manager,Other,Junior,Workaholic,2015-08-06,10.26,10.26,8.06,1322175,0.0,1.68,2.29,2.02,1.68,-0.305,-0.34,0.25,42.67,0.862,8,17,0.654,1,9.3,3.0,1.87,13,0.65,2.52,2,1,0,Testing,7,1,5.0,-0.517,0.925,42.92,22.34,0.789,0.697,1.1,5,5,0.771,0.656,0.639,High,0.75,16.59,0.72,Low,0.25,0.425,Medium,-0.763,-0.044,AssignWithSupport,0
EMP209311,HR Associate,HR,Junior,Balanced,2018-07-13,7.33,8.0,6.35,501023,0.0,2.01,1.94,2.33,2.01,0.035,-0.32,0.17,25.93,0.576,5,6,0.5,3,0.0,1.78,1.48,9,0.703,2.23,1,14,0,Development,127,0,3.07,0.61,0.66,52.05,62.51,0.751,0.775,1.0,3,0,0.529,0.892,0.424,High,0.75,18.91,0.83,Medium,0.5,0.264,Low,-0.588,-0.1,AssignWithSupport,0
EMP209312,DevOps Engineer,Engineering,Mid,Sensitive,2016-10-11,9.08,12.0,11.17,1292763,0.0,3.39,3.37,3.27,3.39,0.01,0.12,0.052,72.94,1.907,11,30,0.714,3,109.9,12.53,1.62,18,0.846,7.51,3,7,0,Deployment,22,3,4.09,0.337,0.995,51.89,43.6,0.815,0.581,0.85,10,0,0.741,0.28,0.402,Low,0.25,8.12,0.94,Low,0.25,0.514,Medium,-1.8,-0.083,DoNotAssign,0
EMP209313,Product Manager,Other,Junior,Balanced,2012-08-17,13.23,14.0,9.47,389410,0.0,2.02,2.56,2.17,2.02,-0.27,-0.15,0.228,38.84,0.863,5,0,0.0,3,0.0,1.82,2.18,7,0.73,4.3,3,1,0,Maintenance,75,3,3.8,-0.186,0.861,71.84,54.77,0.901,0.729,1.0,5,4,0.651,0.512,0.987,Medium,0.5,21.78,0.976,Low,0.25,0.354,Medium,-0.665,-0.139,AssignWithSupport,0
EMP209314,QA Engineer,Engineering,Mid,Balanced,2018-05-25,7.46,12.0,5.7,1998095,0.001,3.98,3.49,3.45,3.98,0.245,0.53,0.241,20.0,0.444,6,14,0.667,0,0.0,0.0,1.83,11,0.901,2.53,1,14,0,Deployment,7,1,2.45,0.475,0.213,67.19,84.77,1.0,0.851,1.0,5,0,0.49,0.786,0.548,Medium,0.5,15.37,1.0,High,0.75,0.181,Low,-0.44,-0.0,Assign,0
EMP209315,Senior Product Manager,Other,Junior,Struggling,2005-08-04,20.27,20.27,17.96,693930,0.0,3.58,4.21,3.96,3.58,-0.315,-0.38,0.259,85.0,2.5,11,26,0.684,2,120.0,0.0,3.08,18,0.884,10.21,4,7,1,Planning,7,2,4.9,-0.259,0.99,51.13,28.62,1.0,0.655,0.7,10,2,0.906,0.507,1.0,High,0.75,16.77,1.0,Low,0.25,0.584,High,-1.8,-0.067,DoNotAssign,0
EMP209316,Senior Software Engineer,Engineering,Senior,Resilient,2012-09-18,13.14,14.0,12.61,1003852,0.0,3.71,3.31,3.11,3.71,0.2,0.6,0.249,72.3,1.285,10,30,0.732,1,91.0,5.5,1.83,13,0.886,3.9,1,3,0,Planning,35,2,3.96,0.029,0.537,62.64,68.62,1.0,0.57,1.25,10,0,0.858,0.609,0.618,High,0.75,18.96,0.815,High,0.75,0.383,Medium,-1.44,-0.131,DoNotAssign,0
EMP209317,UX Designer,Other,Junior,Struggling,2016-02-10,9.75,14.0,9.37,496703,0.0,3.56,3.25,3.61,3.56,0.155,-0.05,0.159,32.07,1.018,6,14,0.667,0,8.8,3.01,0.35,10,0.95,4.77,2,7,0,Testing,32,3,4.55,0.363,1.0,56.64,34.79,1.0,1.0,0.7,10,0,0.391,0.417,0.1,Low,0.25,10.11,0.762,Medium,0.5,0.326,Medium,-0.932,-0.0,AssignWithSupport,0
EMP209318,Sales Executive,Sales,Mid,Struggling,2005-06-07,20.43,22.0,16.69,818456,0.0,2.42,2.7,2.68,2.42,-0.14,-0.26,0.128,31.15,0.989,4,15,0.75,0,0.0,2.42,1.99,7,0.836,3.03,4,14,0,Development,119,1,5.0,-0.509,0.994,68.43,38.12,1.0,0.288,0.7,7,0,0.694,0.216,0.601,Low,0.25,11.28,0.981,Medium,0.5,0.377,Medium,-0.976,-0.015,AssignWithSupport,0
EMP209319,UX Designer,Other,Mid,Struggling,2015-08-04,10.27,12.0,12.0,975096,0.0,1.73,2.37,2.45,1.73,-0.32,-0.72,0.322,25.4,0.806,3,0,0.0,2,0.0,2.39,0.94,7,0.837,1.97,2,3,0,Testing,89,2,5.0,-0.318,1.0,60.37,29.34,0.974,0.632,0.7,10,0,0.696,0.513,0.101,Critical,1.0,27.62,1.0,Medium,0.5,0.369,Medium,-1.15,-0.216,DoNotAssign,0
EMP209320,Software Engineer II,Engineering,Junior,Balanced,2018-08-25,7.21,8.0,6.22,1776242,0.001,3.02,2.78,2.87,3.02,0.12,0.15,0.099,51.42,1.143,8,12,0.571,2,34.8,12.32,0.74,11,0.923,6.49,0,14,0,Development,7,3,4.86,-0.449,0.863,38.88,31.06,0.602,0.71,1.0,15,0,0.889,0.375,0.231,Medium,0.5,14.48,0.821,Medium,0.5,0.456,Medium,-1.292,-0.106,DoNotAssign,1
EMP209321,DevOps Engineer,Engineering,Senior,Struggling,2020-11-01,5.02,5.02,5.02,2168725,0.002,4.67,3.96,4.11,4.67,0.355,0.56,0.306,100.0,2.5,16,48,0.738,1,120.0,12.92,2.07,19,0.95,10.62,0,3,0,Deployment,7,2,4.73,-0.62,0.918,67.94,36.74,1.0,1.0,0.7,10,0,0.838,0.417,0.869,Medium,0.5,19.21,1.0,High,0.75,0.622,High,-1.8,-0.031,DoNotAssign,0
EMP209322,Engineering Manager,Engineering,Mid,Balanced,2007-05-14,18.49,22.0,15.36,1324792,0.0,3.14,2.95,3.1,3.14,0.095,0.04,0.082,58.14,1.292,11,18,0.6,2,56.7,0.0,3.32,15,0.729,3.38,2,3,0,Development,23,1,4.99,-0.343,1.0,43.58,33.96,1.0,0.304,1.0,3,5,0.585,0.622,1.0,Medium,0.5,16.32,0.816,High,0.75,0.46,Medium,-1.776,-0.144,DoNotAssign,1
EMP209323,Product Manager,Other,Junior,Resilient,2025-08-30,0.2,4.0,1.18,1067149,0.001,3.6,4.39,4.46,3.6,-0.395,-0.86,0.39,43.49,0.773,7,16,0.667,1,16.4,0.0,1.4,9,0.853,4.93,2,7,0,Planning,153,1,1.62,0.231,0.412,95.5,84.2,0.693,0.901,1.25,5,3,0.505,0.775,0.504,Medium,0.5,29.79,0.88,High,0.75,0.21,Low,-0.682,-0.048,AssignWithSupport,0
EMP209324,Account Manager,Sales,Junior,Sensitive,2017-08-23,8.22,11.0,6.15,922503,0.0,4.24,3.86,3.9,4.24,0.19,0.34,0.17,83.65,2.187,10,20,0.645,4,120.0,4.01,1.16,16,0.95,7.93,0,14,0,Planning,169,2,4.14,-0.122,0.968,38.64,38.59,0.976,0.615,0.85,7,2,0.544,0.521,0.516,Low,0.25,9.65,1.0,Low,0.25,0.53,Medium,-1.8,-0.114,DoNotAssign,0
EMP209325,Site Reliability Engineer,Engineering,Lead,Struggling,2012-07-29,13.28,14.0,10.63,6498206,0.002,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,2.5,13,2,0.125,5,120.0,15.99,2.52,15,0.564,10.09,2,7,0,Testing,31,1,4.45,-0.734,0.961,46.45,40.22,1.0,0.359,0.7,10,0,0.777,0.56,0.851,Medium,0.5,23.57,0.976,High,0.75,0.716,High,-1.8,-0.095,DoNotAssign,0
EMP209326,Director of Engineering,Engineering,Senior,Resilient,2010-03-13,15.66,18.0,12.54,1096223,0.0,4.17,4.42,4.15,4.17,-0.125,0.02,0.123,52.69,0.937,8,13,0.591,1,34.8,5.44,2.84,13,0.861,4.9,1,30,0,Testing,44,1,1.74,0.424,0.441,93.92,82.05,1.0,0.808,1.25,10,2,1.0,0.6,0.89,High,0.75,23.04,1.0,Medium,0.5,0.254,Low,-0.808,-0.034,AssignWithSupport,0
EMP209327,QA Engineer,Engineering,Junior,Balanced,2016-12-13,8.91,15.0,11.55,784964,0.0,3.83,4.06,3.8,3.83,-0.115,0.03,0.116,22.67,0.504,3,11,0.733,0,9.3,0.0,0.04,6,0.95,2.45,4,14,0,Development,7,3,2.36,0.341,0.406,67.99,73.11,1.0,0.895,1.0,3,0,0.1,0.697,0.1,Medium,0.5,14.14,1.0,Low,0.25,0.162,Low,-0.614,-0.0,AssignWithSupport,0
EMP209328,Machine Learning Engineer,Engineering,Junior,Resilient,2023-05-23,2.47,2.47,2.47,1906726,0.003,3.21,3.15,2.94,3.21,0.03,0.27,0.116,66.55,1.183,10,18,0.621,2,77.5,5.44,2.79,13,0.826,5.42,1,7,0,Planning,106,2,2.6,0.127,0.717,87.74,70.89,0.742,0.44,1.25,5,0,0.889,0.856,0.806,Medium,0.5,19.76,0.634,Low,0.25,0.341,Medium,-1.44,-0.053,DoNotAssign,0
EMP209329,Engineering Manager,Engineering,Senior,Balanced,2015-11-10,10.0,17.0,9.25,1699992,0.0,2.72,2.82,3.07,2.72,-0.05,-0.35,0.147,31.82,0.707,4,6,0.545,0,11.1,3.16,2.08,7,0.704,1.92,2,1,0,Testing,136,1,3.84,-0.044,0.632,76.16,62.89,1.0,0.567,1.0,10,4,0.86,0.485,0.597,High,0.75,17.63,0.965,High,0.75,0.298,Low,-0.708,-0.089,AssignWithSupport,0
EMP209330,Site Reliability Engineer,Engineering,Mid,Resilient,2018-10-19,7.06,10.0,5.18,845988,0.0,2.3,2.75,2.31,2.3,-0.225,-0.01,0.21,47.84,0.851,8,14,0.609,1,24.4,0.0,0.98,12,0.834,2.63,2,3,0,Deployment,19,2,1.86,-0.046,0.444,71.75,80.94,0.81,0.947,1.25,7,0,0.72,0.651,0.184,Low,0.25,12.01,0.962,Medium,0.5,0.248,Low,-0.594,-0.039,AssignWithSupport,0
EMP209331,HR Associate,HR,Senior,Workaholic,2012-06-17,13.4,15.0,11.37,1636161,0.0,3.37,3.69,3.64,3.37,-0.16,-0.27,0.141,32.38,0.654,8,16,0.64,2,1.1,0.43,3.65,14,0.686,8.46,0,14,0,Planning,146,2,4.0,-0.118,0.663,65.26,49.17,1.0,0.903,1.1,5,0,0.862,0.573,0.966,Low,0.25,15.41,1.0,Medium,0.5,0.373,Medium,-0.463,-0.0,Assign,0
EMP209332,Product Manager,Other,Junior,Balanced,2013-02-04,12.76,18.0,12.3,2040048,0.0,3.91,4.18,3.73,3.91,-0.135,0.18,0.185,25.11,0.558,3,0,0.0,2,7.9,0.0,2.92,5,0.828,8.36,2,14,0,Maintenance,7,0,2.45,0.248,0.57,72.68,74.57,1.0,0.494,1.0,3,9,0.644,0.579,0.497,Medium,0.5,13.6,1.0,Low,0.25,0.229,Low,-0.037,-0.0,HighPriority,1
EMP209333,Customer Success Manager,CustomerSuccess,Mid,Struggling,2010-12-21,14.89,14.89,14.89,2138741,0.001,1.78,2.45,2.04,1.78,-0.335,-0.26,0.276,65.16,2.069,10,15,0.577,2,80.6,3.85,3.74,12,0.582,8.45,4,30,0,Planning,127,1,4.74,-0.297,1.0,43.8,23.96,1.0,0.488,0.7,7,3,0.831,0.308,1.0,High,0.75,18.37,0.982,Medium,0.5,0.556,High,-1.8,-0.064,DoNotAssign,0
EMP209334,Machine Learning Engineer,Engineering,Junior,Balanced,2019-09-20,6.14,12.0,8.85,1171913,0.0,1.37,1.82,1.17,1.37,-0.225,0.2,0.272,52.58,1.169,6,3,0.3,1,35.6,0.0,1.71,11,0.668,3.48,1,7,0,Deployment,45,1,5.0,-0.203,0.886,62.15,30.06,0.852,0.817,1.0,3,0,0.441,0.454,0.741,Medium,0.5,15.83,0.881,Low,0.25,0.421,Medium,-1.342,-0.061,DoNotAssign,1
EMP209335,Data Scientist I,DataScience,Junior,Struggling,2012-06-29,13.37,21.0,11.19,972653,0.0,4.12,4.34,4.67,4.12,-0.11,-0.55,0.226,38.36,1.218,5,23,0.793,1,6.2,0.0,0.75,7,0.95,3.33,0,14,0,Development,40,1,3.77,0.19,1.0,63.77,42.97,1.0,0.569,0.7,7,0,0.4,0.622,0.301,Medium,0.5,13.52,0.946,Urgent,1.0,0.308,Medium,-0.855,-0.051,AssignWithSupport,0
EMP209336,Product Manager,Other,Mid,Balanced,2008-12-23,16.88,22.0,14.83,1754164,0.0,5.0,4.97,5.0,5.0,0.015,0.0,0.014,54.88,1.22,8,27,0.75,2,61.1,4.91,3.19,11,0.95,5.27,4,7,0,Deployment,50,0,4.82,-0.352,0.864,55.05,52.89,1.0,1.0,1.0,5,6,0.698,0.572,0.716,Medium,0.5,14.04,0.943,High,0.75,0.426,Medium,-1.619,-0.025,DoNotAssign,0
